,Facies,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS
1324,5,C LM,SHANKLE,2977.5,32.75,0.778,3.5,9.39,3.8,2,0.896
1325,5,C LM,SHANKLE,2978.0,35.61,0.738,3.0,8.16,3.9,2,0.881
1326,5,C LM,SHANKLE,2978.5,36.27,0.705,5.0,7.4,3.6,2,0.866
1327,5,C LM,SHANKLE,2979.0,36.51,0.67,7.7,8.56,3.2,2,0.851
1328,5,C LM,SHANKLE,2979.5,35.86,0.633,8.6,10.67,2.9,2,0.836
1329,7,C LM,SHANKLE,2980.0,33.77,0.599,8.1,12.535,2.9,2,0.821
1330,7,C LM,SHANKLE,2980.5,28.53,0.567,7.7,13.935,2.9,2,0.806
1331,7,C LM,SHANKLE,2981.0,29.12,0.539,6.0,14.68,2.9,2,0.791
1332,7,C LM,SHANKLE,2981.5,29.54,0.519,4.2,14.81,2.8,2,0.776
1333,7,C LM,SHANKLE,2982.0,29.95,0.516,2.4,13.68,2.8,2,0.761
1334,7,C LM,SHANKLE,2982.5,29.36,0.529,1.7,12.36,3.0,2,0.746
1335,7,C LM,SHANKLE,2983.0,34.62,0.558,1.9,10.51,3.3,2,0.731
1336,7,C LM,SHANKLE,2983.5,32.74,0.605,2.0,9.08,3.3,2,0.716
1337,6,C LM,SHANKLE,2984.0,38.04,0.666,1.7,8.405,3.2,2,0.701
1338,6,C LM,SHANKLE,2984.5,39.18,0.728,1.5,8.235,3.2,2,0.687
1339,6,C LM,SHANKLE,2985.0,39.55,0.792,1.9,8.035,3.3,2,0.672
1340,6,C LM,SHANKLE,2985.5,37.83,0.846,2.3,7.68,3.4,2,0.657
1341,6,C LM,SHANKLE,2986.0,35.09,0.884,2.8,7.775,3.4,2,0.642
1342,6,C LM,SHANKLE,2986.5,38.17,0.905,3.8,7.92,3.6,2,0.627
1343,6,C LM,SHANKLE,2987.0,37.4,0.913,3.9,8.16,3.3,2,0.612
1344,6,C LM,SHANKLE,2987.5,36.2,0.913,2.6,8.54,3.4,2,0.597
1345,6,C LM,SHANKLE,2988.0,38.73,0.91,2.4,8.6,3.4,2,0.582
1346,6,C LM,SHANKLE,2988.5,36.86,0.908,1.9,8.9,3.5,2,0.567
1347,6,C LM,SHANKLE,2989.0,38.24,0.905,2.0,8.845,3.4,2,0.552
1348,6,C LM,SHANKLE,2989.5,36.1,0.901,1.6,8.5,3.4,2,0.537
1349,6,C LM,SHANKLE,2990.0,38.5,0.897,2.6,8.25,3.3,2,0.522
1350,6,C LM,SHANKLE,2990.5,35.87,0.89,3.0,8.42,3.4,2,0.507
1351,6,C LM,SHANKLE,2991.0,37.2,0.884,3.6,8.495,3.3,2,0.493
1352,6,C LM,SHANKLE,2991.5,39.89,0.88,3.1,8.695,3.6,2,0.478
1353,6,C LM,SHANKLE,2992.0,40.73,0.876,2.9,8.505,3.7,2,0.463
1354,6,C LM,SHANKLE,2992.5,41.81,0.873,2.0,8.845,3.7,2,0.448
1355,6,C LM,SHANKLE,2993.0,44.47,0.872,1.9,8.74,3.5,2,0.433
1356,6,C LM,SHANKLE,2993.5,43.87,0.87,1.9,8.715,3.4,2,0.418
1357,6,C LM,SHANKLE,2994.0,47.4,0.872,2.4,8.375,3.5,2,0.403
1358,6,C LM,SHANKLE,2994.5,48.75,0.875,2.6,8.47,3.6,2,0.388
1359,6,C LM,SHANKLE,2995.0,53.77,0.877,3.1,8.2,3.6,2,0.373
1360,6,C LM,SHANKLE,2995.5,65.61,0.88,3.2,8.555,3.7,2,0.358
1361,5,C LM,SHANKLE,2996.0,79.98,0.884,3.0,8.435,3.8,2,0.343
1362,5,C LM,SHANKLE,2996.5,115.6,0.885,3.6,8.76,3.9,2,0.328
1363,5,C LM,SHANKLE,2997.0,201.75,0.887,3.9,8.645,4.1,2,0.313
1364,5,C LM,SHANKLE,2997.5,242.75,0.889,4.9,8.42,4.1,2,0.299
1365,5,C LM,SHANKLE,2998.0,238.02,0.893,5.1,8.515,4.3,2,0.284
1366,5,C LM,SHANKLE,2998.5,215.23,0.899,5.7,8.31,4.2,2,0.269
1367,5,C LM,SHANKLE,2999.0,168.12,0.907,5.6,8.545,4.2,2,0.254
1368,5,C LM,SHANKLE,2999.5,124.8,0.919,5.2,8.855,3.9,2,0.239
1369,5,C LM,SHANKLE,3000.0,102.74,0.932,4.6,8.915,4.0,2,0.224
1370,5,C LM,SHANKLE,3000.5,102.74,0.932,4.6,8.915,4.0,2,0.224
1371,5,C LM,SHANKLE,3001.0,81.37,0.941,4.3,8.86,4.1,2,0.209
1372,5,C LM,SHANKLE,3001.5,70.46,0.943,4.2,8.675,4.2,2,0.194
1373,5,C LM,SHANKLE,3002.0,67.29,0.943,4.9,9.365,4.1,2,0.179
1374,5,C LM,SHANKLE,3002.5,67.61,0.939,5.6,9.555,4.1,2,0.164
1375,4,C LM,SHANKLE,3003.0,68.63,0.941,5.8,9.585,4.1,2,0.149
1376,4,C LM,SHANKLE,3003.5,68.45,0.957,6.9,9.95,4.3,2,0.134
1377,4,C LM,SHANKLE,3004.0,73.25,0.996,8.4,10.39,4.4,2,0.119
1378,4,C LM,SHANKLE,3004.5,73.21,1.039,7.7,9.95,4.5,2,0.104
1379,8,C LM,SHANKLE,3005.0,76.24,1.084,4.0,7.9,4.6,2,0.09
1380,8,C LM,SHANKLE,3005.5,52.57,1.118,-0.4,5.215,4.8,2,0.075
1381,8,C LM,SHANKLE,3006.0,32.84,1.12,-2.2,3.455,5.1,2,0.06
1382,8,C LM,SHANKLE,3006.5,25.16,1.112,-1.6,2.89,4.8,2,0.045
1383,8,C LM,SHANKLE,3007.0,25.16,1.112,-1.6,2.89,4.8,2,0.03
1384,4,C LM,SHANKLE,3007.5,26.22,1.092,-0.4,3.4,4.5,2,0.03
1385,4,C LM,SHANKLE,3008.0,65.36,1.026,1.6,4.715,4.5,2,0.015
1386,3,A1 SH,LUKE G U,2610.5,74.9,0.782,9.3,11.75,4.084,1,1.0
1387,3,A1 SH,LUKE G U,2611.0,83.8,0.745,12.0,13.1,3.501,1,0.981
1388,3,A1 SH,LUKE G U,2611.5,86.97,0.726,12.9,12.55,3.4,1,0.962
1389,3,A1 SH,LUKE G U,2612.0,84.43,0.708,13.2,12.0,3.4,1,0.943
1390,3,A1 SH,LUKE G U,2612.5,78.51,0.708,11.8,11.4,3.4,1,0.925
1391,3,A1 SH,LUKE G U,2613.0,73.88,0.708,11.3,11.55,3.5,1,0.906
1392,2,A1 SH,LUKE G U,2613.5,71.61,0.717,11.5,11.25,3.6,1,0.887
1393,2,A1 SH,LUKE G U,2614.0,69.86,0.726,11.7,11.05,3.7,1,0.868
1394,2,A1 SH,LUKE G U,2614.5,69.25,0.736,11.1,10.65,3.7,1,0.849
1395,2,A1 SH,LUKE G U,2615.0,68.29,0.726,8.6,9.7,3.7,1,0.83
1396,2,A1 SH,LUKE G U,2615.5,68.5,0.717,7.8,9.8,3.7,1,0.811
1397,2,A1 SH,LUKE G U,2616.0,73.65,0.675,6.3,10.65,3.5,1,0.792
1398,2,A1 SH,LUKE G U,2616.5,92.68,0.567,9.2,13.2,3.3,1,0.774
1399,2,A1 SH,LUKE G U,2617.0,107.22,0.483,11.3,15.75,3.3,1,0.755
1400,2,A1 SH,LUKE G U,2617.5,132.81,0.436,16.7,19.65,3.4,1,0.736
1401,2,A1 SH,LUKE G U,2618.0,151.94,0.399,0.0,29.9,3.6,1,0.717
1402,2,A1 SH,LUKE G U,2618.5,154.37,0.39,3.1,31.45,3.4,1,0.698
1403,2,A1 SH,LUKE G U,2619.0,153.77,0.39,8.4,34.1,3.0,1,0.679
1404,2,A1 SH,LUKE G U,2619.5,132.29,0.39,8.2,34.1,2.8,1,0.66
1405,3,A1 SH,LUKE G U,2620.0,102.28,0.418,0.0,30.0,2.6,1,0.642
1406,3,A1 SH,LUKE G U,2620.5,77.82,0.436,17.9,20.15,2.4,1,0.623
1407,3,A1 SH,LUKE G U,2621.0,67.52,0.446,10.1,12.25,2.5,1,0.604
1408,3,A1 SH,LUKE G U,2621.5,61.32,0.455,7.0,8.1,2.8,1,0.585
1409,2,A1 SH,LUKE G U,2622.0,58.69,0.455,7.1,7.95,3.0,1,0.566
1410,2,A1 SH,LUKE G U,2622.5,54.36,0.465,6.3,8.55,3.3,1,0.547
1411,2,A1 SH,LUKE G U,2623.0,52.75,0.455,4.8,10.4,3.5,1,0.528
1412,2,A1 SH,LUKE G U,2623.5,51.96,0.465,4.7,11.15,3.4,1,0.509
1413,2,A1 SH,LUKE G U,2624.0,54.01,0.483,4.5,11.65,3.4,1,0.491
1414,2,A1 SH,LUKE G U,2624.5,54.16,0.493,4.6,12.2,3.4,1,0.472
1415,2,A1 SH,LUKE G U,2625.0,54.27,0.493,5.1,12.95,3.4,1,0.453
1416,2,A1 SH,LUKE G U,2625.5,55.84,0.483,4.7,13.35,3.6,1,0.434
1417,2,A1 SH,LUKE G U,2626.0,57.43,0.446,4.8,13.5,3.6,1,0.415
1418,2,A1 SH,LUKE G U,2626.5,58.22,0.362,4.9,13.75,3.5,1,0.396
1419,2,A1 SH,LUKE G U,2627.0,58.88,0.315,4.0,14.6,3.3,1,0.377
1420,2,A1 SH,LUKE G U,2627.5,60.6,0.306,4.5,15.25,3.2,1,0.358
1421,2,A1 SH,LUKE G U,2628.0,62.57,0.296,4.7,15.35,3.1,1,0.34
1422,2,A1 SH,LUKE G U,2628.5,66.19,0.32,5.3,15.35,3.1,1,0.321
1423,2,A1 SH,LUKE G U,2629.0,78.95,0.347,7.3,14.85,3.1,1,0.302
1424,2,A1 SH,LUKE G U,2629.5,84.77,0.373,8.6,14.3,3.1,1,0.283
1425,2,A1 SH,LUKE G U,2630.0,80.83,0.398,8.6,13.4,3.1,1,0.264
1426,2,A1 SH,LUKE G U,2630.5,66.48,0.421,6.5,12.35,3.1,1,0.245
1427,2,A1 SH,LUKE G U,2631.0,63.09,0.441,3.9,11.15,3.1,1,0.226
1428,2,A1 SH,LUKE G U,2631.5,62.7,0.465,3.9,10.95,3.1,1,0.208
1429,2,A1 SH,LUKE G U,2632.0,63.45,0.465,4.3,11.05,3.1,1,0.189
1430,2,A1 SH,LUKE G U,2632.5,66.94,0.446,5.6,11.8,3.1,1,0.17
1431,2,A1 SH,LUKE G U,2633.0,77.94,0.436,6.7,13.05,3.2,1,0.151
1432,2,A1 SH,LUKE G U,2633.5,81.4,0.418,8.1,14.15,3.2,1,0.132
1433,3,A1 SH,LUKE G U,2634.0,80.74,0.399,9.9,15.75,3.2,1,0.113
1434,2,A1 SH,LUKE G U,2634.5,76.45,0.39,10.6,16.5,3.2,1,0.094
1435,2,A1 SH,LUKE G U,2635.0,74.99,0.38,11.0,17.0,3.1,1,0.075
1436,2,A1 SH,LUKE G U,2635.5,75.21,0.38,14.2,19.5,3.1,1,0.057
1437,2,A1 SH,LUKE G U,2636.0,75.05,0.385,12.6,23.3,3.1,1,0.038
1438,2,A1 SH,LUKE G U,2636.5,62.14,0.413,9.5,24.65,3.1,1,0.019
1439,8,A1 LM,LUKE G U,2637.0,46.66,0.458,2.8,21.4,3.2,2,1.0
1440,8,A1 LM,LUKE G U,2637.5,29.68,0.499,4.6,16.7,3.4,2,0.985
1441,8,A1 LM,LUKE G U,2638.0,18.97,0.558,-0.3,11.35,3.9,2,0.97
1442,8,A1 LM,LUKE G U,2638.5,17.66,0.651,0.4,7.3,4.4,2,0.955
1443,8,A1 LM,LUKE G U,2639.0,18.02,0.736,0.5,5.15,4.8,2,0.94
1444,8,A1 LM,LUKE G U,2639.5,20.47,0.81,3.1,4.15,4.9,2,0.925
1445,8,A1 LM,LUKE G U,2640.0,26.7,0.848,4.0,4.4,4.8,2,0.91
1446,8,A1 LM,LUKE G U,2640.5,33.18,0.866,6.8,6.0,4.6,2,0.896
1447,8,A1 LM,LUKE G U,2641.0,42.67,0.866,8.0,7.4,4.4,2,0.881
1448,8,A1 LM,LUKE G U,2641.5,51.37,0.782,10.1,8.85,3.8,2,0.866
1449,6,A1 LM,LUKE G U,2642.0,54.26,0.745,12.6,10.4,3.6,2,0.851
1450,6,A1 LM,LUKE G U,2642.5,56.67,0.736,12.8,10.7,3.6,2,0.836
1451,6,A1 LM,LUKE G U,2643.0,57.35,0.736,12.3,10.95,3.7,2,0.821
1452,6,A1 LM,LUKE G U,2643.5,62.93,0.736,11.1,11.55,3.8,2,0.806
1453,6,A1 LM,LUKE G U,2644.0,66.49,0.745,10.0,11.0,3.9,2,0.791
1454,6,A1 LM,LUKE G U,2644.5,64.2,0.754,7.2,9.3,4.0,2,0.776
1455,6,A1 LM,LUKE G U,2645.0,58.09,0.801,2.5,6.55,4.1,2,0.761
1456,6,A1 LM,LUKE G U,2645.5,55.0,0.904,2.5,4.95,4.1,2,0.746
1457,6,A1 LM,LUKE G U,2646.0,55.97,0.923,2.5,4.85,4.1,2,0.731
1458,6,A1 LM,LUKE G U,2646.5,58.81,0.913,3.1,6.05,4.1,2,0.716
1459,6,A1 LM,LUKE G U,2647.0,67.1,0.885,5.4,8.3,4.0,2,0.701
1460,6,A1 LM,LUKE G U,2647.5,77.82,0.866,8.2,10.7,4.0,2,0.687
1461,4,A1 LM,LUKE G U,2648.0,115.71,0.829,8.2,11.5,3.9,2,0.672
1462,4,A1 LM,LUKE G U,2648.5,145.34,0.81,8.1,11.55,3.7,2,0.657
1463,4,A1 LM,LUKE G U,2649.0,195.89,0.801,8.0,11.5,3.7,2,0.642
1464,4,A1 LM,LUKE G U,2649.5,191.22,0.81,8.3,11.25,3.6,2,0.627
1465,4,A1 LM,LUKE G U,2650.0,177.59,0.82,7.0,9.7,3.6,2,0.612
1466,4,A1 LM,LUKE G U,2650.5,151.13,0.866,5.6,7.7,3.6,2,0.597
1467,8,A1 LM,LUKE G U,2651.0,116.51,0.932,3.0,5.2,3.8,2,0.582
1468,8,A1 LM,LUKE G U,2651.5,58.47,0.96,2.0,3.4,4.4,2,0.567
1469,8,A1 LM,LUKE G U,2652.0,56.71,0.951,2.1,3.25,5.0,2,0.552
1470,8,A1 LM,LUKE G U,2652.5,64.91,0.923,5.4,5.5,5.0,2,0.537
1471,8,A1 LM,LUKE G U,2653.0,74.3,0.885,10.1,8.65,4.8,2,0.522
1472,4,A1 LM,LUKE G U,2653.5,85.32,0.829,9.8,11.4,4.6,2,0.507
1473,4,A1 LM,LUKE G U,2654.0,97.02,0.754,11.9,13.75,4.3,2,0.493
1474,4,A1 LM,LUKE G U,2654.5,94.31,0.717,10.7,14.45,4.1,2,0.478
1475,4,A1 LM,LUKE G U,2655.0,88.35,0.689,10.2,14.7,3.9,2,0.463
1476,4,A1 LM,LUKE G U,2655.5,87.22,0.66,9.9,14.85,3.8,2,0.448
1477,4,A1 LM,LUKE G U,2656.0,85.82,0.628,9.6,14.8,3.8,2,0.433
1478,4,A1 LM,LUKE G U,2656.5,85.68,0.614,9.6,14.8,3.7,2,0.418
1479,4,A1 LM,LUKE G U,2657.0,86.5,0.623,9.4,14.9,3.7,2,0.403
1480,4,A1 LM,LUKE G U,2657.5,88.5,0.623,9.1,15.05,3.6,2,0.388
1481,4,A1 LM,LUKE G U,2658.0,88.84,0.623,8.7,14.95,3.6,2,0.373
1482,4,A1 LM,LUKE G U,2658.5,83.21,0.633,8.6,14.8,3.4,2,0.358
1483,4,A1 LM,LUKE G U,2659.0,71.5,0.633,8.7,14.65,3.3,2,0.343
1484,4,A1 LM,LUKE G U,2659.5,67.33,0.661,9.2,14.3,3.4,2,0.328
1485,4,A1 LM,LUKE G U,2660.0,61.32,0.689,9.5,13.95,3.5,2,0.313
1486,4,A1 LM,LUKE G U,2660.5,55.48,0.764,8.5,13.05,3.6,2,0.299
1487,6,A1 LM,LUKE G U,2661.0,51.6,0.857,3.8,10.1,3.7,2,0.284
1488,6,A1 LM,LUKE G U,2661.5,47.71,0.838,3.2,9.0,3.8,2,0.269
1489,6,A1 LM,LUKE G U,2662.0,48.07,0.801,3.2,8.9,3.8,2,0.254
1490,4,A1 LM,LUKE G U,2662.5,49.41,0.754,3.4,9.3,3.8,2,0.239
1491,4,A1 LM,LUKE G U,2663.0,66.1,0.689,3.7,10.35,3.8,2,0.224
1492,4,A1 LM,LUKE G U,2663.5,76.15,0.633,4.7,11.75,3.6,2,0.209
1493,4,A1 LM,LUKE G U,2664.0,92.92,0.595,7.6,14.1,3.3,2,0.194
1494,4,A1 LM,LUKE G U,2664.5,100.69,0.577,7.8,16.3,3.2,2,0.179
1495,4,A1 LM,LUKE G U,2665.0,101.16,0.605,7.4,18.6,2.5,2,0.164
1496,4,A1 LM,LUKE G U,2665.5,97.59,0.654,4.5,20.95,2.8,2,0.149
1497,4,A1 LM,LUKE G U,2666.0,87.35,0.711,4.7,20.85,3.1,2,0.134
1498,6,A1 LM,LUKE G U,2666.5,72.1,0.761,6.8,13.5,3.3,2,0.119
1499,6,A1 LM,LUKE G U,2667.0,64.79,0.806,7.5,9.75,3.8,2,0.104
1500,6,A1 LM,LUKE G U,2667.5,62.31,0.848,6.4,8.3,3.9,2,0.09
1501,6,A1 LM,LUKE G U,2668.0,56.83,0.894,5.0,7.2,3.8,2,0.075
1502,8,A1 LM,LUKE G U,2668.5,52.34,0.904,1.7,5.45,3.8,2,0.06
1503,8,A1 LM,LUKE G U,2669.0,48.52,0.904,-4.3,8.35,4.0,2,0.045
1504,8,A1 LM,LUKE G U,2669.5,54.95,0.885,-12.3,12.45,4.0,2,0.03
1505,8,A1 LM,LUKE G U,2670.0,61.02,0.838,-14.4,17.3,3.8,2,0.015
1506,3,B1 SH,LUKE G U,2670.5,66.93,0.745,-13.4,21.8,3.6,1,1.0
1507,3,B1 SH,LUKE G U,2671.0,70.41,0.708,-6.3,21.75,3.2,1,0.974
1508,3,B1 SH,LUKE G U,2671.5,73.06,0.661,-1.0,20.0,3.1,1,0.949
1509,3,B1 SH,LUKE G U,2672.0,75.05,0.623,0.3,20.35,3.0,1,0.923
1510,3,B1 SH,LUKE G U,2672.5,76.58,0.614,1.1,21.15,2.9,1,0.897
1511,3,B1 SH,LUKE G U,2673.0,79.26,0.614,1.0,24.1,2.8,1,0.872
1512,3,B1 SH,LUKE G U,2673.5,80.34,0.614,6.3,23.55,2.7,1,0.846
1513,3,B1 SH,LUKE G U,2674.0,80.13,0.614,6.8,23.7,2.6,1,0.821
1514,3,B1 SH,LUKE G U,2674.5,76.51,0.623,6.6,23.6,2.6,1,0.795
1515,3,B1 SH,LUKE G U,2675.0,74.52,0.642,3.3,24.25,2.6,1,0.769
1516,2,B1 SH,LUKE G U,2675.5,73.2,0.67,0.1,23.65,2.6,1,0.744
1517,2,B1 SH,LUKE G U,2676.0,69.51,0.698,4.0,17.9,2.7,1,0.718
1518,2,B1 SH,LUKE G U,2676.5,64.97,0.736,4.6,16.0,2.8,1,0.692
1519,2,B1 SH,LUKE G U,2677.0,65.21,0.736,6.3,14.85,3.0,1,0.667
1520,2,B1 SH,LUKE G U,2677.5,65.7,0.736,7.4,13.6,3.1,1,0.641
1521,2,B1 SH,LUKE G U,2678.0,65.24,0.717,9.0,11.6,3.3,1,0.615
1522,2,B1 SH,LUKE G U,2678.5,63.2,0.717,9.2,10.7,3.6,1,0.59
1523,2,B1 SH,LUKE G U,2679.0,61.71,0.676,6.7,11.15,3.7,1,0.564
1524,2,B1 SH,LUKE G U,2679.5,60.3,0.624,4.3,11.05,3.6,1,0.538
1525,2,B1 SH,LUKE G U,2680.0,58.7,0.565,2.5,11.65,3.5,1,0.513
1526,2,B1 SH,LUKE G U,2680.5,56.18,0.511,0.8,11.7,3.3,1,0.487
1527,2,B1 SH,LUKE G U,2681.0,55.11,0.483,0.4,11.6,3.0,1,0.462
1528,2,B1 SH,LUKE G U,2681.5,54.51,0.436,0.5,11.55,3.0,1,0.436
1529,2,B1 SH,LUKE G U,2682.0,55.3,0.411,0.8,11.5,2.9,1,0.41
1530,2,B1 SH,LUKE G U,2682.5,55.56,0.39,1.2,11.6,2.9,1,0.385
1531,2,B1 SH,LUKE G U,2683.0,54.92,0.362,1.1,11.75,2.8,1,0.359
1532,2,B1 SH,LUKE G U,2683.5,54.92,0.352,1.0,11.9,2.8,1,0.333
1533,2,B1 SH,LUKE G U,2684.0,55.63,0.362,0.9,11.85,2.9,1,0.308
1534,2,B1 SH,LUKE G U,2684.5,57.6,0.371,1.0,11.7,2.9,1,0.282
1535,2,B1 SH,LUKE G U,2685.0,60.83,0.371,1.7,11.45,3.0,1,0.256
1536,2,B1 SH,LUKE G U,2685.5,62.86,0.38,2.4,11.6,3.1,1,0.231
1537,3,B1 SH,LUKE G U,2686.0,67.48,0.407,8.6,14.6,3.1,1,0.205
1538,3,B1 SH,LUKE G U,2686.5,74.05,0.436,8.4,14.8,3.2,1,0.179
1539,3,B1 SH,LUKE G U,2687.0,77.79,0.464,8.2,14.6,3.2,1,0.154
1540,3,B1 SH,LUKE G U,2687.5,76.99,0.49,6.9,13.55,3.3,1,0.128
1541,3,B1 SH,LUKE G U,2688.0,75.9,0.502,6.7,15.15,3.4,1,0.103
1542,3,B1 SH,LUKE G U,2688.5,74.27,0.521,3.7,18.55,3.5,1,0.077
1543,3,B1 SH,LUKE G U,2689.0,73.43,0.537,-1.0,21.9,3.6,1,0.051
1544,3,B1 SH,LUKE G U,2689.5,64.68,0.633,-0.5,20.45,3.3,1,0.026
1545,8,B1 LM,LUKE G U,2690.0,50.6,0.717,-0.2,16.1,3.4,2,1.0
1546,8,B1 LM,LUKE G U,2690.5,39.67,0.792,-1.6,6.4,3.6,2,0.957
1547,8,B1 LM,LUKE G U,2691.0,31.96,0.81,0.5,4.55,3.9,2,0.913
1548,6,B1 LM,LUKE G U,2691.5,42.29,0.866,0.6,4.6,4.5,2,0.87
1549,6,B1 LM,LUKE G U,2692.0,48.33,0.904,1.8,5.6,4.2,2,0.826
1550,6,B1 LM,LUKE G U,2692.5,48.4,0.932,0.9,6.15,3.6,2,0.783
1551,6,B1 LM,LUKE G U,2693.0,48.41,0.979,0.5,6.25,3.4,2,0.739
1552,6,B1 LM,LUKE G U,2693.5,46.41,1.007,-0.2,5.9,3.5,2,0.696
1553,8,B1 LM,LUKE G U,2694.0,44.36,1.025,-0.7,5.45,3.6,2,0.652
1554,8,B1 LM,LUKE G U,2694.5,39.15,1.053,-0.2,4.4,3.8,2,0.609
1555,6,B1 LM,LUKE G U,2695.0,36.7,1.072,0.7,3.25,4.1,2,0.565
1556,6,B1 LM,LUKE G U,2695.5,36.01,1.1,0.5,3.05,4.7,2,0.522
1557,6,B1 LM,LUKE G U,2696.0,37.9,1.119,0.8,3.3,4.9,2,0.478
1558,6,B1 LM,LUKE G U,2696.5,40.44,1.119,1.4,3.6,4.7,2,0.435
1559,6,B1 LM,LUKE G U,2697.0,43.51,1.128,1.7,3.75,4.5,2,0.391
1560,6,B1 LM,LUKE G U,2697.5,44.73,1.119,1.8,3.9,4.3,2,0.348
1561,6,B1 LM,LUKE G U,2698.0,52.29,1.119,1.9,4.25,4.2,2,0.304
1562,6,B1 LM,LUKE G U,2698.5,57.68,1.095,2.9,5.35,4.3,2,0.261
1563,8,B1 LM,LUKE G U,2699.0,55.66,1.063,2.6,5.3,4.5,2,0.217
1564,8,B1 LM,LUKE G U,2699.5,51.65,1.044,1.7,4.35,4.6,2,0.174
1565,8,B1 LM,LUKE G U,2700.0,48.58,0.894,1.2,3.4,4.6,2,0.13
1566,8,B1 LM,LUKE G U,2700.5,52.53,0.82,0.8,3.5,4.5,2,0.087
1567,8,B1 LM,LUKE G U,2701.0,63.83,0.727,2.4,4.9,4.1,2,0.043
1568,3,B2 SH,LUKE G U,2701.5,73.93,0.661,2.5,9.95,3.6,1,1.0
1569,3,B2 SH,LUKE G U,2702.0,82.15,0.623,5.9,12.95,3.2,1,0.957
1570,2,B2 SH,LUKE G U,2702.5,79.86,0.586,7.5,14.05,3.1,1,0.913
1571,2,B2 SH,LUKE G U,2703.0,75.71,0.567,6.6,13.5,3.1,1,0.87
1572,2,B2 SH,LUKE G U,2703.5,70.41,0.567,7.0,11.0,3.2,1,0.826
1573,2,B2 SH,LUKE G U,2704.0,59.72,0.595,6.8,9.4,3.4,1,0.783
1574,2,B2 SH,LUKE G U,2704.5,61.47,0.623,5.8,8.4,3.6,1,0.739
1575,2,B2 SH,LUKE G U,2705.0,65.24,0.623,6.6,8.9,3.9,1,0.696
1576,2,B2 SH,LUKE G U,2705.5,66.26,0.633,6.4,9.1,4.1,1,0.652
1577,2,B2 SH,LUKE G U,2706.0,68.21,0.623,4.8,9.8,4.2,1,0.609
1578,2,B2 SH,LUKE G U,2706.5,69.24,0.567,3.1,10.65,4.0,1,0.565
1579,2,B2 SH,LUKE G U,2707.0,71.23,0.53,2.0,12.8,3.8,1,0.522
1580,2,B2 SH,LUKE G U,2707.5,76.47,0.502,-9.2,23.9,3.7,1,0.478
1581,3,B2 SH,LUKE G U,2708.0,83.52,0.493,-5.5,27.15,3.2,1,0.435
1582,3,B2 SH,LUKE G U,2708.5,82.88,0.502,-4.8,27.5,2.6,1,0.348
1583,3,B2 SH,LUKE G U,2709.0,76.99,0.53,-2.5,25.55,2.6,1,0.304
1584,2,B2 SH,LUKE G U,2709.5,68.71,0.549,-1.9,15.95,2.7,1,0.261
1585,2,B2 SH,LUKE G U,2710.0,66.49,0.595,2.3,9.95,3.0,1,0.217
1586,2,B2 SH,LUKE G U,2710.5,66.67,0.614,1.8,10.3,3.4,1,0.174
1587,2,B2 SH,LUKE G U,2711.0,68.68,0.661,4.7,17.45,3.4,1,0.13
1588,2,B2 SH,LUKE G U,2711.5,67.26,0.689,-3.6,21.4,3.3,1,0.087
1589,8,B2 LM,LUKE G U,2712.0,38.21,0.745,0.5,17.25,3.2,2,1.0
1590,8,B2 LM,LUKE G U,2712.5,23.03,0.764,2.0,13.2,3.4,2,0.947
1591,8,B2 LM,LUKE G U,2713.0,16.09,0.764,0.0,9.6,4.0,2,0.895
1592,8,B2 LM,LUKE G U,2713.5,15.38,0.773,0.2,9.4,4.7,2,0.842
1593,8,B2 LM,LUKE G U,2714.0,15.34,0.792,0.1,9.75,5.3,2,0.789
1594,8,B2 LM,LUKE G U,2714.5,15.83,0.792,-1.5,11.15,5.8,2,0.737
1595,8,B2 LM,LUKE G U,2715.0,16.39,0.801,-2.0,11.4,5.8,2,0.684
1596,8,B2 LM,LUKE G U,2715.5,17.2,0.838,-2.5,11.15,5.6,2,0.632
1597,8,B2 LM,LUKE G U,2716.0,20.17,0.857,-3.0,10.4,5.2,2,0.579
1598,8,B2 LM,LUKE G U,2716.5,24.31,0.876,-3.0,8.6,5.1,2,0.526
1599,8,B2 LM,LUKE G U,2717.0,24.49,0.885,-0.4,6.6,5.0,2,0.474
1600,8,B2 LM,LUKE G U,2717.5,24.54,0.904,0.7,5.95,5.0,2,0.421
1601,8,B2 LM,LUKE G U,2718.0,23.16,0.904,1.2,6.5,5.0,2,0.368
1602,8,B2 LM,LUKE G U,2718.5,22.98,0.913,1.1,6.75,5.0,2,0.316
1603,8,B2 LM,LUKE G U,2719.0,23.48,0.904,0.8,7.8,5.1,2,0.263
1604,8,B2 LM,LUKE G U,2719.5,25.9,0.866,1.8,8.1,5.1,2,0.211
1605,6,B2 LM,LUKE G U,2720.0,25.9,0.866,1.8,8.1,5.1,2,0.211
1606,6,B2 LM,LUKE G U,2720.5,32.16,0.824,2.9,8.15,5.1,2,0.158
1607,6,B2 LM,LUKE G U,2721.0,34.86,0.773,3.5,8.55,5.1,2,0.105
1608,6,B2 LM,LUKE G U,2721.5,38.53,0.726,2.8,8.9,5.1,2,0.053
1609,3,B3 SH,LUKE G U,2722.0,40.07,0.595,0.3,8.95,4.9,1,1.0
